Source,source_slug,Opération,Méthode,Endpoint,Paramètre,Emplacement,Type,Obligatoire,Contrôle recommandé,Classe d’accès,Description officielle / synthèse,readonly,supported,sensitive,origin,documentation_url,default,enum,minimum,maximum,pattern
HDX Humanitarian API (HAPI),hdx-hapi,get_admin2_api_v2_metadata_admin2_get,GET,/api/v2/metadata/admin2,start_date,query,string,False,information en lecture seule,information,"Filter entries to include rows where the reference period overlaps with or extends beyond this date, e.g. 2020, 2020-01, 2020-01-01 or 2020-01-01T00:00:00",True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,,,,,
HDX Humanitarian API (HAPI),hdx-hapi,get_conflict_event_api_v2_coordination_context_conflict_events_get,GET,/api/v2/coordination-context/conflict-events,admin1_code,query,string,False,information en lecture seule,information,"Filter the response by the 1st subnational administrative divisions. The admin1 codes refer to the p-codes in the <a href=""https://data.humdata.org/dashboards/cod?"">Common Operational Datasets</a>. See the <a href=""/docs#/Metadata/get_admin1_api_v1_metadata_admin1_get"" target=""_blank"">admin1 endpoint</a> for details.",True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,,,,,
HDX Humanitarian API (HAPI),hdx-hapi,get_conflict_event_api_v2_coordination_context_conflict_events_get,GET,/api/v2/coordination-context/conflict-events,admin1_name,query,string,False,information en lecture seule,information,"Filter the response by the 1st subnational administrative divisions. The admin1 names refer to either the <a href=""https://data.humdata.org/dashboards/cod?"">Common Operational Datasets</a> or those provided in the original data source. See the <a href=""/docs#/Metadata/get_admin1_api_v1_metadata_admin1_get"" target=""_blank"">admin1 endpoint</a> for details.",True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,,,,,
HDX Humanitarian API (HAPI),hdx-hapi,get_conflict_event_api_v2_coordination_context_conflict_events_get,GET,/api/v2/coordination-context/conflict-events,admin2_code,query,string,False,information en lecture seule,information,"Filter the response by the 2nd subnational administrative divisions. The admin2 codes refer to the p-codes in the <a href=""https://data.humdata.org/dashboards/cod?"">Common Operational Datasets</a>. See the <a href=""/docs#/Metadata/get_admin2_api_v1_metadata_admin2_get"" target=""_blank"">admin2 endpoint</a> for details.",True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,,,,,
HDX Humanitarian API (HAPI),hdx-hapi,get_conflict_event_api_v2_coordination_context_conflict_events_get,GET,/api/v2/coordination-context/conflict-events,admin2_name,query,string,False,information en lecture seule,information,"Filter the response by the 2nd subnational administrative divisions. The admin2 names refer to either the <a href=""https://data.humdata.org/dashboards/cod?"">Common Operational Datasets</a> or those provided in the original data source. See the <a href=""/docs#/Metadata/get_admin2_api_v1_metadata_admin2_get"" target=""_blank"">admin2 endpoint</a> for details.",True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,,,,,
HDX Humanitarian API (HAPI),hdx-hapi,get_conflict_event_api_v2_coordination_context_conflict_events_get,GET,/api/v2/coordination-context/conflict-events,admin_level,query,string,False,information en lecture seule,information,Filter the response by admin level.,True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,,,,,
HDX Humanitarian API (HAPI),hdx-hapi,get_conflict_event_api_v2_coordination_context_conflict_events_get,GET,/api/v2/coordination-context/conflict-events,app_identifier,query,string,True,information en lecture seule,information,"base64 encoded application name and email, as in `base64(""app_name:email"")`. This value can also be passed in the `X-HDX-HAPI-APP-IDENTIFIER` header. See the *encoded_app_identifier* endpoint.",True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,,,,,
HDX Humanitarian API (HAPI),hdx-hapi,get_conflict_event_api_v2_coordination_context_conflict_events_get,GET,/api/v2/coordination-context/conflict-events,end_date,query,string,False,information en lecture seule,information,"Filter entries to include rows where the reference period overlaps with or begins prior to this date, e.g. 2020, 2020-01, 2020-01-01, 2020-01-01 or 2020-01-01T23:59:59",True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,,,,,
HDX Humanitarian API (HAPI),hdx-hapi,get_conflict_event_api_v2_coordination_context_conflict_events_get,GET,/api/v2/coordination-context/conflict-events,event_type,query,string,False,information en lecture seule,information,"Filter the response by the ACLED event-type categories (non-mutually exclusive), available values are described <a href=""https://hdx-hapi.readthedocs.io/en/latest/data_usage_guides/enums/#event-type"">here.</a>",True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,,,,,
HDX Humanitarian API (HAPI),hdx-hapi,get_conflict_event_api_v2_coordination_context_conflict_events_get,GET,/api/v2/coordination-context/conflict-events,has_hrp,query,string,False,information en lecture seule,information,Filter the response by the has_hrp flag. The has_hrp flag indicates whether a country has a Humanitarian Response Plan.,True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,,,,,
HDX Humanitarian API (HAPI),hdx-hapi,get_conflict_event_api_v2_coordination_context_conflict_events_get,GET,/api/v2/coordination-context/conflict-events,in_gho,query,string,False,information en lecture seule,information,"Filter the response by the in_gho flag. The in_gho flag indicates whether a country is in the <a href=""https://humanitarianaction.info/"">Global Humanitarian Overview</a>.",True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,,,,,
HDX Humanitarian API (HAPI),hdx-hapi,get_conflict_event_api_v2_coordination_context_conflict_events_get,GET,/api/v2/coordination-context/conflict-events,limit,query,integer,False,information en lecture seule,information,"Maximum number of records to return. The system will not return more than 10,000 records.",True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,10000,,0,10000,
HDX Humanitarian API (HAPI),hdx-hapi,get_conflict_event_api_v2_coordination_context_conflict_events_get,GET,/api/v2/coordination-context/conflict-events,location_code,query,string,False,information en lecture seule,information,"Filter the response by a location (typically a country). The location codes use the ISO-3 (ISO 3166 alpha-3) codes. See the <a href=""/docs#/Metadata/get_locations_api_v1_metadata_location_get"" target=""_blank"">location endpoint</a> for details.",True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,,,,,
HDX Humanitarian API (HAPI),hdx-hapi,get_conflict_event_api_v2_coordination_context_conflict_events_get,GET,/api/v2/coordination-context/conflict-events,location_name,query,string,False,information en lecture seule,information,"Filter the response by a location (typically a country). The location names are based on the ""short name"" from the <a href=""https://unstats.un.org/unsd/methodology/m49/#fn2"">UN M49 Standard</a>. See the <a href=""/docs#/Metadata/get_locations_api_v1_metadata_location_get"" target=""_blank"">location endpoint</a> for details.",True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,,,,,
HDX Humanitarian API (HAPI),hdx-hapi,get_conflict_event_api_v2_coordination_context_conflict_events_get,GET,/api/v2/coordination-context/conflict-events,offset,query,integer,False,information en lecture seule,information,Number of records to skip in the response. Use in conjunction with the limit parameter to paginate.,True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,0,,0,,
HDX Humanitarian API (HAPI),hdx-hapi,get_conflict_event_api_v2_coordination_context_conflict_events_get,GET,/api/v2/coordination-context/conflict-events,output_format,query,string,False,information en lecture seule,information,,True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,,"['csv', 'json']",,,
HDX Humanitarian API (HAPI),hdx-hapi,get_conflict_event_api_v2_coordination_context_conflict_events_get,GET,/api/v2/coordination-context/conflict-events,start_date,query,string,False,information en lecture seule,information,"Filter entries to include rows where the reference period overlaps with or extends beyond this date, e.g. 2020, 2020-01, 2020-01-01 or 2020-01-01T00:00:00",True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,,,,,
HDX Humanitarian API (HAPI),hdx-hapi,get_currency_api_v2_metadata_currency_get,GET,/api/v2/metadata/currency,app_identifier,query,string,True,information en lecture seule,information,"base64 encoded application name and email, as in `base64(""app_name:email"")`. This value can also be passed in the `X-HDX-HAPI-APP-IDENTIFIER` header. See the *encoded_app_identifier* endpoint.",True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,,,,,
HDX Humanitarian API (HAPI),hdx-hapi,get_currency_api_v2_metadata_currency_get,GET,/api/v2/metadata/currency,code,query,string,False,information en lecture seule,information,Filter the response by the currency code.,True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,,,,,
HDX Humanitarian API (HAPI),hdx-hapi,get_currency_api_v2_metadata_currency_get,GET,/api/v2/metadata/currency,limit,query,integer,False,information en lecture seule,information,"Maximum number of records to return. The system will not return more than 10,000 records.",True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,10000,,0,10000,
HDX Humanitarian API (HAPI),hdx-hapi,get_currency_api_v2_metadata_currency_get,GET,/api/v2/metadata/currency,offset,query,integer,False,information en lecture seule,information,Number of records to skip in the response. Use in conjunction with the limit parameter to paginate.,True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,0,,0,,
